"No.","Corpus","Date","Genre","Bibl","URL","ContextBefore","Hit","ContextAfter"
"2652","bundestagdrs","2017-02-14","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/11204 vom 14.02.2017, S. 3.","https://dserver.bundestag.de/btd/18/112/1811204.pdf","Altersarmut ist damit","vorprogrammiert","bei vielen ( Solo- )Selbstständigen ."
"2653","bundestagdrs","2017-02-13","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/11136 vom 13.02.2017, S. 37.","https://dserver.bundestag.de/btd/18/111/1811136.pdf","Es wird angenommen , dass hierzu vier Personen für drei Monate pro Bundesland beschäftigt sind , da zunächst das Verfahren entwickelt und schließlich umgesetzt bzw.","programmiert","werden muss ."
"2654","wikipedia","2017-01-29","Wissenschaft","Internet Kill Switch. In: Wikipedia: Die freie Enzyklopädie. 29.01.2017.","https://de.wikipedia.org/w/index.php?oldid=162112607","Im Gegensatz zum deutschen Zugangserschwerungsgesetz sollen in derartigen Szenarien nicht lediglich die DNS-Server abgeschaltet bzw. neu","programmiert","werden , sondern die Datenleitungen „ echt “ unterbrochen werden ."
"2655","wikipedia","2017-01-26","Wissenschaft","SAIL (Programmiersprache). In: Wikipedia: Die freie Enzyklopädie. 26.01.2017.","https://de.wikipedia.org/w/index.php?oldid=162025567","Eine Reihe von interessanten Softwaresystemen wurde in SAIL","programmiert",", so zum Beispiel frühe Versionen von FTP und TeX , ein Dokumentenformatierungssystem namens PUB und das erste interaktive Tabellenkalkulationsprogramm BRIGHT ."
"2656","bundestagdrs","2017-01-23","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/10944 vom 23.01.2017, S. 9.","https://dserver.bundestag.de/btd/18/109/1810944.pdf","Mit einem jährlichen Rebflächen Zuwachs von 1 Prozent wären entsprechende Störungen des derzeitigen Marktgleichgewichts","vorprogrammiert","."
"2657","bundestagprt","2016-12-15","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/209 vom 15.12.2016, S. 20901.","https://dserver.bundestag.de/btp/18/18209.pdf","Da ist Rechtsunsicherheit","vorprogrammiert","."
"2658","politische_reden","2016-12-14","gesprochen","Rede von Andreas Schieder, 14.12.2016","https://www.parlament.gv.at/PAKT/VHG/XXV/NRSITZ/NRSITZ_00157/fnameorig_642878.html#Seite_0032.html","Bisher ist der Mensch derjenige , der den Computer","programmiert",", repariert und verbessert hat , aber wenn man sich diese Meldungen anschaut , dann hat man ein bisschen auch das Gefühl , dass sich vielleicht in Zukunft der Computer selbst verbessert ."
"2659","bundestagdrs","2016-12-09","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/10596 vom 09.12.2016, S. 27.","https://dserver.bundestag.de/btd/18/105/1810596.pdf","Welche Mindeststandards für Praktikumsplätze müssen Anbieter von Praktika bei JOIN , der Praktikumsplattform für Geflüchtete , die in Zusammenarbeit mit dem Bundesinnenministerium","programmiert","wurde , einhalten , und wie viele Praktika werden aktuell angeboten ( bitte aufschlüsseln nach Höhe der Vergütung bzw ."
"2660","bundestagdrs","2016-12-09","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/10607 vom 09.12.2016, S. 76.","https://dserver.bundestag.de/btd/18/106/1810607.pdf","Das auch in dem elektronischen Suchsystem nach Absatz 2 Satz 4 auffindbar zu hinterlegen , kann","programmiert","werden , da sowohl die Kammerzugehörigkeit beim Ausscheiden aus dem Amt gemäß Nummer 5 , als auch eine etwaige abweichende Verwahrzuständigkeit einer anderen Notarkammer gemäß Nummer 1 ( in Verbindung mit § 67 Absatz 6 Nummer 5 ) im Notarverzeichnis einzutragen ist ."
"2661","bundestagprt","2016-12-02","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/207 vom 02.12.2016, S. 20732.","https://dserver.bundestag.de/btp/18/18207.pdf","Und sagt dann der Vater zwar A , aber zahlt keine Alimente , ist Kinderarmut einfach","vorprogrammiert","."
"2662","bundestagprt","2016-12-02","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/207 vom 02.12.2016, S. 20746.","https://dserver.bundestag.de/btp/18/18207.pdf","Der Gentechnik-Flickenteppich ist damit","vorprogrammiert","."
"2663","politische_reden","2016-11-27","gesprochen","Rede von Monika Grütters, 27.11.2016","https://www.bundesregierung.de/Content/DE/Rede/2016/11/2016-11-17-gruetters-medienclub-muenchen.html","Was Facebooknutzer zu sehen bekommen , sind die Ergebnisse eines Algorithmus - die Ergebnisse automatisierter Entscheidungen , ausgerichtet auf die Präferenzen des jeweiligen Nutzers und seiner Freunde ,","programmiert","mit dem Ziel , möglichst viel "" Traffic "" zu generieren - für Facebook , versteht sich ."
"2664","bundestagdrs","2016-11-14","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/10200 vom 14.11.2016, S. 483.","https://dserver.bundestag.de/btd/18/102/1810200.pdf","Darüber hinaus müssten IT-Fachverfahren aufwendig","programmiert","werden , um sie an das ZÜV anzubinden ."
"2665","bundestagdrs","2016-11-14","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/10200 vom 14.11.2016, S. 484.","https://dserver.bundestag.de/btd/18/102/1810200.pdf","Darüber hinaus müssten IT-Fachverfahren aufwendig","programmiert","werden , um sie an das ZÜV anzubinden ."
"2666","bundestagdrs","2016-11-09","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/10295 vom 09.11.2016, S. 2.","https://dserver.bundestag.de/btd/18/102/1810295.pdf","Erschwerend kommt hinzu , dass zwar Personalvorgaben gemacht werden , ein wachsendes strukturelles Defizit aber","vorprogrammiert","ist ."
"2667","bundestagdrs","2016-10-12","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/9949 vom 12.10.2016, S. 26.","https://dserver.bundestag.de/btd/18/099/1809949.pdf","Eine Umstellung ist problemlos möglich , da diese Fälligkeitsregelung heute schon als sogenanntes „ vereinfachtes Verfahren “ in der Entgeltabrechnung","programmiert","ist ."
"2668","bundestagdrs","2016-10-07","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/9931 vom 07.10.2016, S. 2.","https://dserver.bundestag.de/btd/18/099/1809931.pdf","In einem besonders perfiden Fall war der Autopilot des Schiffes auf das italienische Festland","programmiert","worden und die Besatzung anschließend von der Brücke gegangen ."
"2669","bundestagprt","2016-09-30","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/194 vom 30.09.2016, S. 19326.","https://dserver.bundestag.de/btp/18/18194.pdf","[...] Je größer die Ställe und je dichter der Tierbestand an einem Standort , umso größer ist der Stress der Tiere , umso größer die Gefahr , dass die Tiere krank werden , und Bundesminister Christian Schmidt umso größer ist die Gefahr von Ansteckung und einer Ausbreitung der Krankheiten . Der massive Einsatz von Antibiotika ist damit","vorprogrammiert",", weil nämlich vorsorglich der ganze Bestand medikamentiert wird . Deshalb hilft uns mehr Monitoring , helfen uns mehr Forschungsgelder und mehr Info-Flyer nur am Rande . Das Problem werden wir so nicht in den Griff bekommen . Das Problem ist nur zu lösen , wenn wir erstens endlich Bestandsobergrenzen für den Standort und die Region definieren und wenn wir zweitens die Bestandsdichte verringern . ( Beifall bei Abgeordneten des BÜNDNIS- SES 90 / DIE GRÜNEN ) Artgerechte Haltungsformen in kleineren Gruppen mit ausreichend Platz , mit Auslauf und mit frischer Luft müssen zur Regel werden , ( Beifall bei der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90 / DIE GRÜNEN ) [...]"
"2670","bundestagprt","2016-09-29","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/193 vom 29.09.2016, S. 19267.","https://dserver.bundestag.de/btp/18/18193.pdf","Einseitigkeiten sind so","vorprogrammiert","und gewollt ."
"2671","bundestagprt","2016-09-22","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/190 vom 22.09.2016, S. 18830.","https://dserver.bundestag.de/btp/18/18190.pdf","Es dürfte weitere Rückschläge geben ; das ist","vorprogrammiert",". Aber das darf doch nicht bedeuten , dass wir es nicht immer wieder aufs Neue versuchen . Syrier wie Sherzad , die bei uns Zuflucht und eine neue Heimat gefunden haben und derzeit in unserer Nachbarschaft leben , mahnen und verpflichten uns dazu ."
"2672","politische_reden","2016-09-20","gesprochen","Rede von Frank-Walter Steinmeier, 20.09.2016","http://www.auswaertiges-amt.de/DE/Infoservice/Presse/Reden/2016/160920-BM-Historikertag.html","Geschichte , davon bin ich überzeugt ,","programmiert","uns nicht , aber sie kann uns orientieren und inspirieren ."
"2673","bundestagdrs","2016-09-02","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/9590 vom 02.09.2016, S. 344.","https://dserver.bundestag.de/btd/18/095/1809590.pdf","Kritiker warnen davor , dass mit diesen Neubauten Migrantenghettos","vorprogrammiert","seien und verwiesen auf die Geschichte der französischen Banlieues Tabelle 6.4-1 Auswahl modularer Notunterkünfte ."
"2674","bundestagdrs","2016-07-19","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/9100 vom 19.07.2016, S. 119.","https://dserver.bundestag.de/btd/18/091/1809100.pdf","Eine wichtige Ursache liegt darin , dass die Globalisierung der Märkte wirtschaftliches Handeln radikal auf die Gegenwart","programmiert","."
"2675","bundestagprt","2016-07-07","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/183 vom 07.07.2016, S. 18132.","https://dserver.bundestag.de/btp/18/18183.pdf","Noch gefährlicher wird es sogar , wenn die Koalition festhält , dass die Beteiligung an einer Gruppe nur „ umgangssprachlich “ zu verstehen sei . Rechtsunsicherheit ist","vorprogrammiert",". Abgelehnt haben wir außerdem die weitere Verschärfung des Ausweisungsrechts . Bereits im März wurde im Zuge der Köln-Debatte das Aufenthaltsgesetz geändert und so Abschiebungen von straffällig gewordenen Ausländern erleichtert ."
"2676","wikibooks","2016-07-01","Gebrauchsliteratur","Spiele programmieren mit TI-BASIC: Grundsätzliches und Prgm-Anweisung. In: Wikibooks. 01.07.2016.","https://de.wikibooks.org/w/index.php?oldid=796312","Auf dem TI-GrafikTaschenRechner wird mit einer abgespeckten Version von BASIC","programmiert","."
"2677","bundestagprt","2016-06-24","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/180 vom 24.06.2016, S. 17794.","https://dserver.bundestag.de/btp/18/18180.pdf","Damit sind Grundwasserverseuchungen","vorprogrammiert","."
"2678","wikipedia","2016-06-16","Wissenschaft","OsmocomTETRA. In: Wikipedia: Die freie Enzyklopädie. 16.06.2016.","https://de.wikipedia.org/w/index.php?oldid=155346065","Sie wird in C","programmiert","und als freie Software unter den Bedingungen von Version 3 der GNU Affero General Public License ( AGPL ) verbreitet ."
"2679","bundestagprt","2016-06-09","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/176 vom 09.06.2016, S. 17373.","https://dserver.bundestag.de/btp/18/18176.pdf","Das Chaos wäre","vorprogrammiert",". ( Beifall bei der CDU/CSU – Katja Keul [ BÜNDNIS 90 / DIE GRÜNEN ] :"
"2680","bundestagdrs","2016-05-27","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/8567 vom 27.05.2016, S. 16.","https://dserver.bundestag.de/btd/18/085/1808567.pdf","Antwort des Parlamentarischen Staatssekretärs Ulrich Kelber vom 23. Mai 2016 Das Datenbankgrundbuchsystem wird seit Januar 2016","programmiert","."
"2681","bundestagdrs","2016-05-25","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/8559 vom 25.05.2016, S. 17.","https://dserver.bundestag.de/btd/18/085/1808559.pdf","Zudem wird eine Software für die Übertragung von der Kopfstelle ans KBA und eine für die Übertragung von den Werkstätten an den ZDK","programmiert","; letztere wird in verschiedenen Varianten benötigt , je nach vorhandener SP-Software in den Betrieben ."
"2682","politische_reden","2016-05-18","gesprochen","Rede von Eva Glawischnig-Piesczek, 18.05.2016","https://www.parlament.gv.at/PAKT/VHG/XXV/NRSITZ/NRSITZ_00128/fnameorig_568765.html#Seite_0071.html","Wir wollen nicht den Weg in eine agrarindustrielle Landwirtschaft gehen , und mit TTIP ist der Weg dahin","vorprogrammiert","."
"2683","politische_reden","2016-05-18","gesprochen","Rede von Eva Glawischnig-Piesczek, 18.05.2016","https://www.parlament.gv.at/PAKT/VHG/XXV/NRSITZ/NRSITZ_00128/fnameorig_568765.html#Seite_0071.html","Es ist","vorprogrammiert",", dass wir mit Billigware überschwemmt werden , dass die österreichischen Bauern weiter unter Druck geraten werden und dass wir sukzessive unsere Standards absenken müssen ."
"2684","bundestagdrs","2016-05-13","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/8498 vom 13.05.2016, S. 1.","https://dserver.bundestag.de/btd/18/084/1808498.pdf","Mit dem gegenwärtigen gesetzlichen Mindestlohn von 8,50 Euro ist darüber hinaus für die Betroffenen Altersarmut","vorprogrammiert",":"
"2685","bundestagprt","2016-05-12","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/170 vom 12.05.2016, S. 16819.","https://dserver.bundestag.de/btp/18/18170.pdf","Die Nachwuchsprobleme der Marine , denen wir uns gegenübersehen , sind","vorprogrammiert",", und deswegen begrüßen wir als SPD-Fraktion alle Initiativen , die an dieser Stelle in Richtung Attraktivitätssteigerung gehen . ( Beifall bei Abgeordneten der SPD und der CDU/CSU ) Vizepräsident Johannes Singhammer Auch bei den Plattformen haben wir die Marine in den letzten zehn Jahren stark verschlankt . Mit einigen Kollegen zusammen habe ich am Montag beim Besuch des Korvettengeschwaders in Warnemünde die letzten beiden Schnellboote mit verabschiedet , die nun außer Dienst gestellt werden . Die einstigen Schnellboote der Gepard-Klasse sollten ursprünglich zehn K-130-Korvetten folgen ."
"2686","wikibooks","2016-04-14","Gebrauchsliteratur","Gambas: Rechentrainer. In: Wikibooks. 14.04.2016.","https://de.wikibooks.org/w/index.php?oldid=788513","Deswegen wurde hier eine Umleitung","programmiert","."
"2687","bundestagprt","2016-04-13","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/163 vom 13.04.2016, S. 16056.","https://dserver.bundestag.de/btp/18/18163.pdf","Das stimmt ! ) ist die Enttäuschung","vorprogrammiert",". Vielen Dank . ( Beifall bei der CDU/CSU ) Vizepräsidentin Edelgard Bulmahn :"
"2688","bundestagdrs","2016-03-24","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/7986 vom 24.03.2016, S. 2.","https://dserver.bundestag.de/btd/18/079/1807986.pdf","Eine IT-Unterstützung für die automatisierte Arbeitszeiterfassung wurde","programmiert","und allen Dienststellen , die nicht über eine automatisierte Arbeitszeiterfassung verfügen , ab dem 1. Januar 2016 zur Verfügung gestellt ."
"2689","bundestagprt","2016-03-17","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/161 vom 17.03.2016, S. 15950.","https://dserver.bundestag.de/btp/18/18161.pdf","Die Aussiedler haben doch nie dieses Versprechen bekommen : 100 Prozent ! ) Dann wiederum haben wir eine gefühlte und reale Ungleichbehandlung gegenüber den Aussiedlerinnen und Aussiedlern etwa aus Russland . Klagen vor den Sozialgerichten wären","programmiert","."
"2690","bundestagprt","2016-02-26","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/159 vom 26.02.2016, S. 15710.","https://dserver.bundestag.de/btp/18/18159.pdf","Wenn das Entgeltgleichheitsgesetz der Großen Koalition tatsächlich nur für Betriebe mit mehr als 500 Mitarbeitern und Mitarbeiterinnen gelten soll , wie es wohl geplant ist , dann ist der zahnlose Tiger doch schon","vorprogrammiert",". Wir Grüne wollen ein Entgeltgleichheitsgesetz , das tatsächlich wirkt und seinen Namen auch verdient . ( Beifall beim BÜNDNIS 90 / DIE GRÜNEN )"
"2691","bundestagprt","2016-02-19","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/156 vom 19.02.2016, S. 15367.","https://dserver.bundestag.de/btp/18/18156.pdf","Die Forderung , dass wir beim Familiennachzug für unbegleitete Minderjährige mit subsidiärem Schutz eine Ausnahme machen und sie alle ihre Familien nachholen können , wäre aber ein verheerendes Signal und unverantwortlich . Wir würden die falschen Anreize setzen , die dazu führen , dass künftig noch mehr Kinder und Jugendliche alleine auf eine gefährliche Reise geschickt werden , damit sie dann ihre Eltern nachholen können . Neue Schleppergeschäftsmodelle , die sich darauf konzentrieren , wären","vorprogrammiert",". Das sagt auch der schon erwähnte Experte Rupert Neudeck ."
"2692","bundestagprt","2016-01-14","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/149 vom 14.01.2016, S. 14759.","https://dserver.bundestag.de/btp/18/18149.pdf","Wo Menschenrechte systematisch in Frage gestellt sind , bahnen sich soziale und politische Krisen an , ist Unfrieden praktisch","vorprogrammiert","."
"2693","wikibooks","2016-01-12","Gebrauchsliteratur","Einführung in SQL: Programmierung. In: Wikibooks. 12.01.2016.","https://de.wikibooks.org/w/index.php?oldid=779898","In diesem Kapitel gibt es allgemeine Erklärungen dazu , wie solche Abläufe erstellt und","programmiert","werden können ; in den folgenden Kapiteln werden diese Mittel konkret benutzt ."
